reference_directional_segment_id,scope,travel_direction,signal_relative_direction,bin_count,starts_at_one,contiguous_index_from_reference,distance_ordered_from_reference,first_bin_start_zero,all_bin_ends_gt_starts,segment_length_ft,last_bin_end_ft_from_reference,length_difference_ft,travel_order_index_ok,qa_status
rds_oseg_rge_rc_0105534_sgn_signal_001803_rc_0105534_sgn_signal_001811_rc_0105534_signal_001811_02_a_to_b,excluded_or_review,reference_to_anchor,downstream_of_reference_signal,54,TRUE,TRUE,TRUE,TRUE,TRUE,2663.027,2663.027,0.0,TRUE,pass
rds_oseg_rge_rc_0105534_sgn_signal_001803_rc_0105534_sgn_signal_001811_rc_0105534_signal_001811_02_b_to_a,excluded_or_review,anchor_to_reference,upstream_of_reference_signal,54,TRUE,TRUE,TRUE,TRUE,TRUE,2663.027,2663.027,0.0,TRUE,pass
rds_oseg_rge_rc_0105534_sgn_signal_001811_rc_0105534_rn_81923_88_129899_24_signal_001811_01_a_to_b,excluded_or_review,reference_to_anchor,downstream_of_reference_signal,21,TRUE,TRUE,TRUE,TRUE,TRUE,1007.281,1007.281,0.0,TRUE,pass
rds_oseg_rge_rc_0105534_sgn_signal_001811_rc_0105534_rn_81923_88_129899_24_signal_001811_01_b_to_a,excluded_or_review,anchor_to_reference,upstream_of_reference_signal,21,TRUE,TRUE,TRUE,TRUE,TRUE,1007.281,1007.281,0.0,TRUE,pass
rds_oseg_rge_rc_0105553_rn_164859_27_357506_99_sgn_signal_001626_rc_0105553_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,383,TRUE,TRUE,TRUE,TRUE,TRUE,19134.925,19134.925,0.0,TRUE,pass
rds_oseg_rge_rc_0105553_rn_164859_27_357506_99_sgn_signal_001626_rc_0105553_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,383,TRUE,TRUE,TRUE,TRUE,TRUE,19134.925,19134.925,0.0,TRUE,pass
rds_oseg_rge_rc_0105731_sgn_signal_001660_rc_0105731_rn_174626_06_342783_28_signal_001660_01_a_to_b,excluded_or_review,reference_to_anchor,downstream_of_reference_signal,35,TRUE,TRUE,TRUE,TRUE,TRUE,1707.601,1707.601,0.0,TRUE,pass
rds_oseg_rge_rc_0105731_sgn_signal_001660_rc_0105731_rn_174626_06_342783_28_signal_001660_01_b_to_a,excluded_or_review,anchor_to_reference,upstream_of_reference_signal,35,TRUE,TRUE,TRUE,TRUE,TRUE,1707.601,1707.601,0.0,TRUE,pass
rds_oseg_rge_rc_0105731_sgn_signal_001663_rc_0105731_sgn_signal_001660_rc_0105731_signal_001660_01_a_to_b,excluded_or_review,reference_to_anchor,downstream_of_reference_signal,22,TRUE,TRUE,TRUE,TRUE,TRUE,1062.063,1062.063,0.0,TRUE,pass
rds_oseg_rge_rc_0105731_sgn_signal_001663_rc_0105731_sgn_signal_001660_rc_0105731_signal_001660_01_b_to_a,excluded_or_review,anchor_to_reference,upstream_of_reference_signal,22,TRUE,TRUE,TRUE,TRUE,TRUE,1062.063,1062.063,0.0,TRUE,pass
rds_oseg_rge_rc_0105808_rn_201560_48_313558_76_sgn_signal_000628_rc_0105808_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,38,TRUE,TRUE,TRUE,TRUE,TRUE,1878.024,1878.024,0.0,TRUE,pass
rds_oseg_rge_rc_0105808_rn_201560_48_313558_76_sgn_signal_000628_rc_0105808_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,38,TRUE,TRUE,TRUE,TRUE,TRUE,1878.024,1878.024,0.0,TRUE,pass
rds_oseg_rge_rc_0105808_sgn_signal_000628_rc_0105808_rn_201622_10_314596_45_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,40,TRUE,TRUE,TRUE,TRUE,TRUE,1961.965,1961.965,0.0,TRUE,pass
rds_oseg_rge_rc_0105808_sgn_signal_000628_rc_0105808_rn_201622_10_314596_45_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,40,TRUE,TRUE,TRUE,TRUE,TRUE,1961.965,1961.965,0.0,TRUE,pass
rds_oseg_rge_rc_0106058_sgn_signal_000700_rc_0106058_rn_209056_67_310079_42_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,29,TRUE,TRUE,TRUE,TRUE,TRUE,1443.899,1443.899,0.0,TRUE,pass
rds_oseg_rge_rc_0106058_sgn_signal_000700_rc_0106058_rn_209056_67_310079_42_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,29,TRUE,TRUE,TRUE,TRUE,TRUE,1443.899,1443.899,0.0,TRUE,pass
rds_oseg_rge_rc_0106177_rn_198322_49_320693_90_sgn_signal_001067_rc_0106177_signal_001067_01_a_to_b,excluded_or_review,reference_to_anchor,downstream_of_reference_signal,8,TRUE,TRUE,TRUE,TRUE,TRUE,394.904,394.904,0.0,TRUE,pass
rds_oseg_rge_rc_0106177_rn_198322_49_320693_90_sgn_signal_001067_rc_0106177_signal_001067_01_b_to_a,excluded_or_review,anchor_to_reference,upstream_of_reference_signal,8,TRUE,TRUE,TRUE,TRUE,TRUE,394.904,394.904,0.0,TRUE,pass
rds_oseg_rge_rc_0106482_sgn_signal_001163_rc_0106482_sgn_signal_001162_rc_0106482_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,16,TRUE,TRUE,TRUE,TRUE,TRUE,755.571,755.571,0.0,TRUE,pass
rds_oseg_rge_rc_0106482_sgn_signal_001163_rc_0106482_sgn_signal_001162_rc_0106482_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,16,TRUE,TRUE,TRUE,TRUE,TRUE,755.571,755.571,0.0,TRUE,pass
rds_oseg_rge_rc_0106482_sgn_signal_001164_rc_0106482_sgn_signal_001163_rc_0106482_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,28,TRUE,TRUE,TRUE,TRUE,TRUE,1372.554,1372.554,0.0,TRUE,pass
rds_oseg_rge_rc_0106482_sgn_signal_001164_rc_0106482_sgn_signal_001163_rc_0106482_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,28,TRUE,TRUE,TRUE,TRUE,TRUE,1372.554,1372.554,0.0,TRUE,pass
rds_oseg_rge_rc_0106502_rn_172459_89_195405_09_sgn_signal_001339_rc_0106502_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,320,TRUE,TRUE,TRUE,TRUE,TRUE,15950.107,15950.107,0.0,TRUE,pass
rds_oseg_rge_rc_0106502_rn_172459_89_195405_09_sgn_signal_001339_rc_0106502_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,320,TRUE,TRUE,TRUE,TRUE,TRUE,15950.107,15950.107,0.0,TRUE,pass
rds_oseg_rge_rc_0106567_rn_81494_42_130987_60_sgn_signal_001803_rc_0106567_signal_001803_01_a_to_b,excluded_or_review,reference_to_anchor,downstream_of_reference_signal,5,TRUE,TRUE,TRUE,TRUE,TRUE,204.05,204.05,0.0,TRUE,pass
rds_oseg_rge_rc_0106567_rn_81494_42_130987_60_sgn_signal_001803_rc_0106567_signal_001803_01_b_to_a,excluded_or_review,anchor_to_reference,upstream_of_reference_signal,5,TRUE,TRUE,TRUE,TRUE,TRUE,204.05,204.05,0.0,TRUE,pass
rds_oseg_rge_rc_0106567_sgn_signal_001803_rc_0106567_rn_81803_33_130338_47_signal_001803_01_a_to_b,excluded_or_review,reference_to_anchor,downstream_of_reference_signal,45,TRUE,TRUE,TRUE,TRUE,TRUE,2218.647,2218.647,0.0,TRUE,pass
rds_oseg_rge_rc_0106567_sgn_signal_001803_rc_0106567_rn_81803_33_130338_47_signal_001803_01_b_to_a,excluded_or_review,anchor_to_reference,upstream_of_reference_signal,45,TRUE,TRUE,TRUE,TRUE,TRUE,2218.647,2218.647,0.0,TRUE,pass
rds_oseg_rge_rc_0106568_rn_81803_33_130338_47_sgn_signal_001811_rc_0106568_signal_001811_01_a_to_b,excluded_or_review,reference_to_anchor,downstream_of_reference_signal,10,TRUE,TRUE,TRUE,TRUE,TRUE,496.522,496.522,0.0,TRUE,pass
rds_oseg_rge_rc_0106568_rn_81803_33_130338_47_sgn_signal_001811_rc_0106568_signal_001811_01_b_to_a,excluded_or_review,anchor_to_reference,upstream_of_reference_signal,10,TRUE,TRUE,TRUE,TRUE,TRUE,496.522,496.522,0.0,TRUE,pass
rds_oseg_rge_rc_0106568_sgn_signal_001811_rc_0106568_rn_81943_32_129915_20_signal_001811_01_a_to_b,excluded_or_review,reference_to_anchor,downstream_of_reference_signal,20,TRUE,TRUE,TRUE,TRUE,TRUE,972.964,972.964,0.0,TRUE,pass
rds_oseg_rge_rc_0106568_sgn_signal_001811_rc_0106568_rn_81943_32_129915_20_signal_001811_01_b_to_a,excluded_or_review,anchor_to_reference,upstream_of_reference_signal,20,TRUE,TRUE,TRUE,TRUE,TRUE,972.964,972.964,0.0,TRUE,pass
rds_oseg_rge_rc_0106617_sgn_signal_001689_rc_0106617_rn_180021_19_339707_32_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,36,TRUE,TRUE,TRUE,TRUE,TRUE,1771.933,1771.933,0.0,TRUE,pass
rds_oseg_rge_rc_0106617_sgn_signal_001689_rc_0106617_rn_180021_19_339707_32_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,36,TRUE,TRUE,TRUE,TRUE,TRUE,1771.933,1771.933,0.0,TRUE,pass
rds_oseg_rge_rc_0106802_sgn_signal_000997_rc_0106802_sgn_signal_000999_rc_0106802_signal_000999_01_a_to_b,excluded_or_review,reference_to_anchor,downstream_of_reference_signal,16,TRUE,TRUE,TRUE,TRUE,TRUE,769.741,769.741,0.0,TRUE,pass
rds_oseg_rge_rc_0106802_sgn_signal_000997_rc_0106802_sgn_signal_000999_rc_0106802_signal_000999_01_b_to_a,excluded_or_review,anchor_to_reference,upstream_of_reference_signal,16,TRUE,TRUE,TRUE,TRUE,TRUE,769.741,769.741,0.0,TRUE,pass
rds_oseg_rge_rc_0106802_sgn_signal_000999_rc_0106802_sgn_signal_001000_rc_0106802_signal_000999_01_a_to_b,excluded_or_review,reference_to_anchor,downstream_of_reference_signal,12,TRUE,TRUE,TRUE,TRUE,TRUE,570.607,570.607,0.0,TRUE,pass
rds_oseg_rge_rc_0106802_sgn_signal_000999_rc_0106802_sgn_signal_001000_rc_0106802_signal_000999_01_b_to_a,excluded_or_review,anchor_to_reference,upstream_of_reference_signal,12,TRUE,TRUE,TRUE,TRUE,TRUE,570.607,570.607,0.0,TRUE,pass
rds_oseg_rge_rc_0106802_sgn_signal_000999_rc_0106802_sgn_signal_001000_rc_0106802_signal_001000_02_a_to_b,excluded_or_review,reference_to_anchor,downstream_of_reference_signal,12,TRUE,TRUE,TRUE,TRUE,TRUE,570.607,570.607,0.0,TRUE,pass
rds_oseg_rge_rc_0106802_sgn_signal_000999_rc_0106802_sgn_signal_001000_rc_0106802_signal_001000_02_b_to_a,excluded_or_review,anchor_to_reference,upstream_of_reference_signal,12,TRUE,TRUE,TRUE,TRUE,TRUE,570.607,570.607,0.0,TRUE,pass
rds_oseg_rge_rc_0106905_rn_256048_66_160141_55_sgn_signal_002659_rc_0106905_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,303,TRUE,TRUE,TRUE,TRUE,TRUE,15118.63,15118.63,0.0,TRUE,pass
rds_oseg_rge_rc_0106905_rn_256048_66_160141_55_sgn_signal_002659_rc_0106905_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,303,TRUE,TRUE,TRUE,TRUE,TRUE,15118.63,15118.63,0.0,TRUE,pass
rds_oseg_rge_rc_0106905_sgn_signal_002659_rc_0106905_rn_258728_43_163872_10_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,15,TRUE,TRUE,TRUE,TRUE,TRUE,714.97,714.97,0.0,TRUE,pass
rds_oseg_rge_rc_0106905_sgn_signal_002659_rc_0106905_rn_258728_43_163872_10_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,15,TRUE,TRUE,TRUE,TRUE,TRUE,714.97,714.97,0.0,TRUE,pass
rds_oseg_rge_rc_0106974_sgn_signal_001000_rc_0106974_rn_186619_14_329889_32_signal_001000_01_a_to_b,excluded_or_review,reference_to_anchor,downstream_of_reference_signal,7,TRUE,TRUE,TRUE,TRUE,TRUE,349.728,349.728,0.0,TRUE,pass
rds_oseg_rge_rc_0106974_sgn_signal_001000_rc_0106974_rn_186619_14_329889_32_signal_001000_01_b_to_a,excluded_or_review,anchor_to_reference,upstream_of_reference_signal,7,TRUE,TRUE,TRUE,TRUE,TRUE,349.728,349.728,0.0,TRUE,pass
rds_oseg_rge_rc_0106994_sgn_signal_001004_rc_0106994_sgn_signal_002959_rc_0106994_signal_002959_01_a_to_b,excluded_or_review,reference_to_anchor,downstream_of_reference_signal,12,TRUE,TRUE,TRUE,TRUE,TRUE,598.071,598.071,0.0,TRUE,pass
rds_oseg_rge_rc_0106994_sgn_signal_001004_rc_0106994_sgn_signal_002959_rc_0106994_signal_002959_01_b_to_a,excluded_or_review,anchor_to_reference,upstream_of_reference_signal,12,TRUE,TRUE,TRUE,TRUE,TRUE,598.071,598.071,0.0,TRUE,pass
rds_oseg_rge_rc_0106994_sgn_signal_002959_rc_0106994_rn_185513_33_329989_17_signal_002959_01_a_to_b,excluded_or_review,reference_to_anchor,downstream_of_reference_signal,10,TRUE,TRUE,TRUE,TRUE,TRUE,472.35,472.35,0.0,TRUE,pass
rds_oseg_rge_rc_0106994_sgn_signal_002959_rc_0106994_rn_185513_33_329989_17_signal_002959_01_b_to_a,excluded_or_review,anchor_to_reference,upstream_of_reference_signal,10,TRUE,TRUE,TRUE,TRUE,TRUE,472.35,472.35,0.0,TRUE,pass
rds_oseg_rge_rc_0107054_sgn_signal_000830_rc_0107054_rn_181253_93_314979_84_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,6,TRUE,TRUE,TRUE,TRUE,TRUE,283.737,283.737,0.0,TRUE,pass
rds_oseg_rge_rc_0107054_sgn_signal_000830_rc_0107054_rn_181253_93_314979_84_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,6,TRUE,TRUE,TRUE,TRUE,TRUE,283.737,283.737,0.0,TRUE,pass
rds_oseg_rge_rc_0107080_sgn_signal_000997_rc_0107080_sgn_signal_000999_rc_0107080_signal_000999_01_a_to_b,excluded_or_review,reference_to_anchor,downstream_of_reference_signal,16,TRUE,TRUE,TRUE,TRUE,TRUE,761.528,761.528,0.0,TRUE,pass
rds_oseg_rge_rc_0107080_sgn_signal_000997_rc_0107080_sgn_signal_000999_rc_0107080_signal_000999_01_b_to_a,excluded_or_review,anchor_to_reference,upstream_of_reference_signal,16,TRUE,TRUE,TRUE,TRUE,TRUE,761.528,761.528,0.0,TRUE,pass
rds_oseg_rge_rc_0107080_sgn_signal_000999_rc_0107080_sgn_signal_001000_rc_0107080_signal_000999_01_a_to_b,excluded_or_review,reference_to_anchor,downstream_of_reference_signal,12,TRUE,TRUE,TRUE,TRUE,TRUE,566.163,566.163,0.0,TRUE,pass
rds_oseg_rge_rc_0107080_sgn_signal_000999_rc_0107080_sgn_signal_001000_rc_0107080_signal_000999_01_b_to_a,excluded_or_review,anchor_to_reference,upstream_of_reference_signal,12,TRUE,TRUE,TRUE,TRUE,TRUE,566.163,566.163,0.0,TRUE,pass
rds_oseg_rge_rc_0107080_sgn_signal_000999_rc_0107080_sgn_signal_001000_rc_0107080_signal_001000_02_a_to_b,excluded_or_review,reference_to_anchor,downstream_of_reference_signal,12,TRUE,TRUE,TRUE,TRUE,TRUE,566.163,566.163,0.0,TRUE,pass
rds_oseg_rge_rc_0107080_sgn_signal_000999_rc_0107080_sgn_signal_001000_rc_0107080_signal_001000_02_b_to_a,excluded_or_review,anchor_to_reference,upstream_of_reference_signal,12,TRUE,TRUE,TRUE,TRUE,TRUE,566.163,566.163,0.0,TRUE,pass
rds_oseg_rge_rc_0107207_sgn_signal_002263_rc_0107207_rn_274612_48_75586_87_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,9,TRUE,TRUE,TRUE,TRUE,TRUE,438.521,438.521,0.0,TRUE,pass
rds_oseg_rge_rc_0107207_sgn_signal_002263_rc_0107207_rn_274612_48_75586_87_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,9,TRUE,TRUE,TRUE,TRUE,TRUE,438.521,438.521,0.0,TRUE,pass
rds_oseg_rge_rc_0107227_sgn_signal_002285_rc_0107227_rn_163139_47_257792_35_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,2,TRUE,TRUE,TRUE,TRUE,TRUE,97.046,97.046,0.0,TRUE,pass
rds_oseg_rge_rc_0107227_sgn_signal_002285_rc_0107227_rn_163139_47_257792_35_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,2,TRUE,TRUE,TRUE,TRUE,TRUE,97.046,97.046,0.0,TRUE,pass
rds_oseg_rge_rc_0107254_rn_184651_32_330149_42_sgn_signal_001005_rc_0107254_signal_001005_01_a_to_b,excluded_or_review,reference_to_anchor,downstream_of_reference_signal,12,TRUE,TRUE,TRUE,TRUE,TRUE,553.009,553.009,0.0,TRUE,pass
rds_oseg_rge_rc_0107254_rn_184651_32_330149_42_sgn_signal_001005_rc_0107254_signal_001005_01_b_to_a,excluded_or_review,anchor_to_reference,upstream_of_reference_signal,12,TRUE,TRUE,TRUE,TRUE,TRUE,553.009,553.009,0.0,TRUE,pass
rds_oseg_rge_rc_0107254_sgn_signal_001005_rc_0107254_rn_185015_61_329969_43_signal_001005_01_a_to_b,excluded_or_review,reference_to_anchor,downstream_of_reference_signal,18,TRUE,TRUE,TRUE,TRUE,TRUE,851.149,851.149,0.0,TRUE,pass
rds_oseg_rge_rc_0107254_sgn_signal_001005_rc_0107254_rn_185015_61_329969_43_signal_001005_01_b_to_a,excluded_or_review,anchor_to_reference,upstream_of_reference_signal,18,TRUE,TRUE,TRUE,TRUE,TRUE,851.149,851.149,0.0,TRUE,pass
rds_oseg_rge_rc_0107306_sgn_signal_001000_rc_0107306_rn_186615_10_329873_81_signal_001000_01_a_to_b,excluded_or_review,reference_to_anchor,downstream_of_reference_signal,8,TRUE,TRUE,TRUE,TRUE,TRUE,356.079,356.079,0.0,TRUE,pass
rds_oseg_rge_rc_0107306_sgn_signal_001000_rc_0107306_rn_186615_10_329873_81_signal_001000_01_b_to_a,excluded_or_review,anchor_to_reference,upstream_of_reference_signal,8,TRUE,TRUE,TRUE,TRUE,TRUE,356.079,356.079,0.0,TRUE,pass
rds_oseg_rge_rc_0107360_sgn_signal_001726_rc_0107360_rn_154655_66_350478_31_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,111,TRUE,TRUE,TRUE,TRUE,TRUE,5547.876,5547.876,0.0,TRUE,pass
rds_oseg_rge_rc_0107360_sgn_signal_001726_rc_0107360_rn_154655_66_350478_31_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,111,TRUE,TRUE,TRUE,TRUE,TRUE,5547.876,5547.876,0.0,TRUE,pass
rds_oseg_rge_rc_0107522_sgn_signal_001163_rc_0107522_sgn_signal_001162_rc_0107522_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,16,TRUE,TRUE,TRUE,TRUE,TRUE,754.172,754.172,0.0,TRUE,pass
rds_oseg_rge_rc_0107522_sgn_signal_001163_rc_0107522_sgn_signal_001162_rc_0107522_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,16,TRUE,TRUE,TRUE,TRUE,TRUE,754.172,754.172,0.0,TRUE,pass
rds_oseg_rge_rc_0107522_sgn_signal_001164_rc_0107522_sgn_signal_001163_rc_0107522_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,28,TRUE,TRUE,TRUE,TRUE,TRUE,1370.042,1370.042,0.0,TRUE,pass
rds_oseg_rge_rc_0107522_sgn_signal_001164_rc_0107522_sgn_signal_001163_rc_0107522_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,28,TRUE,TRUE,TRUE,TRUE,TRUE,1370.042,1370.042,0.0,TRUE,pass
rds_oseg_rge_rc_0107730_rn_191074_64_153127_33_sgn_signal_000243_rc_0107730_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,29,TRUE,TRUE,TRUE,TRUE,TRUE,1426.441,1426.441,0.0,TRUE,pass
rds_oseg_rge_rc_0107730_rn_191074_64_153127_33_sgn_signal_000243_rc_0107730_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,29,TRUE,TRUE,TRUE,TRUE,TRUE,1426.441,1426.441,0.0,TRUE,pass
rds_oseg_rge_rc_0107730_sgn_signal_000243_rc_0107730_rn_191581_40_153510_87_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,14,TRUE,TRUE,TRUE,TRUE,TRUE,659.962,659.962,0.0,TRUE,pass
rds_oseg_rge_rc_0107730_sgn_signal_000243_rc_0107730_rn_191581_40_153510_87_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,14,TRUE,TRUE,TRUE,TRUE,TRUE,659.962,659.962,0.0,TRUE,pass
rds_oseg_rge_rc_0107747_rn_80573_98_132169_00_sgn_signal_003090_rc_0107747_signal_003090_01_a_to_b,excluded_or_review,reference_to_anchor,downstream_of_reference_signal,15,TRUE,TRUE,TRUE,TRUE,TRUE,709.345,709.345,0.0,TRUE,pass
rds_oseg_rge_rc_0107747_rn_80573_98_132169_00_sgn_signal_003090_rc_0107747_signal_003090_01_b_to_a,excluded_or_review,anchor_to_reference,upstream_of_reference_signal,15,TRUE,TRUE,TRUE,TRUE,TRUE,709.345,709.345,0.0,TRUE,pass
rds_oseg_rge_rc_0107747_sgn_signal_003090_rc_0107747_rn_80788_31_131778_47_signal_003090_01_a_to_b,excluded_or_review,reference_to_anchor,downstream_of_reference_signal,16,TRUE,TRUE,TRUE,TRUE,TRUE,752.288,752.288,0.0,TRUE,pass
rds_oseg_rge_rc_0107747_sgn_signal_003090_rc_0107747_rn_80788_31_131778_47_signal_003090_01_b_to_a,excluded_or_review,anchor_to_reference,upstream_of_reference_signal,16,TRUE,TRUE,TRUE,TRUE,TRUE,752.288,752.288,0.0,TRUE,pass
rds_oseg_rge_rc_0107760_sgn_signal_001660_rc_0107760_rn_174615_39_342789_59_signal_001660_01_a_to_b,excluded_or_review,reference_to_anchor,downstream_of_reference_signal,35,TRUE,TRUE,TRUE,TRUE,TRUE,1727.018,1727.018,0.0,TRUE,pass
rds_oseg_rge_rc_0107760_sgn_signal_001660_rc_0107760_rn_174615_39_342789_59_signal_001660_01_b_to_a,excluded_or_review,anchor_to_reference,upstream_of_reference_signal,35,TRUE,TRUE,TRUE,TRUE,TRUE,1727.018,1727.018,0.0,TRUE,pass
rds_oseg_rge_rc_0107760_sgn_signal_001663_rc_0107760_sgn_signal_001660_rc_0107760_signal_001660_01_a_to_b,excluded_or_review,reference_to_anchor,downstream_of_reference_signal,22,TRUE,TRUE,TRUE,TRUE,TRUE,1053.358,1053.358,0.0,TRUE,pass
rds_oseg_rge_rc_0107760_sgn_signal_001663_rc_0107760_sgn_signal_001660_rc_0107760_signal_001660_01_b_to_a,excluded_or_review,anchor_to_reference,upstream_of_reference_signal,22,TRUE,TRUE,TRUE,TRUE,TRUE,1053.358,1053.358,0.0,TRUE,pass
rds_oseg_rge_rc_0108021_rn_266024_75_179881_42_sgn_signal_001798_rc_0108021_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,2,TRUE,TRUE,TRUE,TRUE,TRUE,61.507,61.507,0.0,TRUE,pass
rds_oseg_rge_rc_0108021_rn_266024_75_179881_42_sgn_signal_001798_rc_0108021_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,2,TRUE,TRUE,TRUE,TRUE,TRUE,61.507,61.507,0.0,TRUE,pass
rds_oseg_rge_rc_0108072_rn_161499_26_241716_26_sgn_signal_002333_rc_0108072_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,11,TRUE,TRUE,TRUE,TRUE,TRUE,529.285,529.285,0.0,TRUE,pass
rds_oseg_rge_rc_0108072_rn_161499_26_241716_26_sgn_signal_002333_rc_0108072_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,11,TRUE,TRUE,TRUE,TRUE,TRUE,529.285,529.285,0.0,TRUE,pass
rds_oseg_rge_rc_0108097_sgn_signal_001689_rc_0108097_sgn_signal_001682_rc_0108097_signal_001689_01_a_to_b,excluded_or_review,reference_to_anchor,downstream_of_reference_signal,26,TRUE,TRUE,TRUE,TRUE,TRUE,1282.626,1282.626,0.0,TRUE,pass
rds_oseg_rge_rc_0108097_sgn_signal_001689_rc_0108097_sgn_signal_001682_rc_0108097_signal_001689_01_b_to_a,excluded_or_review,anchor_to_reference,upstream_of_reference_signal,26,TRUE,TRUE,TRUE,TRUE,TRUE,1282.626,1282.626,0.0,TRUE,pass
rds_oseg_rge_rc_0108126_sgn_signal_002286_rc_0108126_rn_183216_46_249969_03_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,17,TRUE,TRUE,TRUE,TRUE,TRUE,819.202,819.202,0.0,TRUE,pass
rds_oseg_rge_rc_0108126_sgn_signal_002286_rc_0108126_rn_183216_46_249969_03_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,17,TRUE,TRUE,TRUE,TRUE,TRUE,819.202,819.202,0.0,TRUE,pass
rds_oseg_rge_rc_0108470_rn_181577_18_251898_66_sgn_signal_002280_rc_0108470_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,15,TRUE,TRUE,TRUE,TRUE,TRUE,702.333,702.333,0.0,TRUE,pass
rds_oseg_rge_rc_0108470_rn_181577_18_251898_66_sgn_signal_002280_rc_0108470_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,15,TRUE,TRUE,TRUE,TRUE,TRUE,702.333,702.333,0.0,TRUE,pass
rds_oseg_rge_rc_0108470_sgn_signal_002280_rc_0108470_rn_181370_09_252187_52_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,10,TRUE,TRUE,TRUE,TRUE,TRUE,467.688,467.688,0.0,TRUE,pass
rds_oseg_rge_rc_0108470_sgn_signal_002280_rc_0108470_rn_181370_09_252187_52_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,10,TRUE,TRUE,TRUE,TRUE,TRUE,467.688,467.688,0.0,TRUE,pass
rds_oseg_rge_rc_0108786_sgn_signal_000698_rc_0108786_rn_211097_18_311099_65_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,47,TRUE,TRUE,TRUE,TRUE,TRUE,2315.52,2315.52,0.0,TRUE,pass
rds_oseg_rge_rc_0108786_sgn_signal_000698_rc_0108786_rn_211097_18_311099_65_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,47,TRUE,TRUE,TRUE,TRUE,TRUE,2315.52,2315.52,0.0,TRUE,pass
